"","date","opt JHH","opt SH","opt BMC","opt HCGH","opt SMH","mod JHH","mod SH","mod BMC","mod HCGH","mod SMH","pess JHH","pess SH","pess BMC","pess HCGH","pess SMH","NA","NA","NA","NA","NA"
"387",2021-03-22,8.20230919876189,11.2949252093569,4.75592229381038,14.8166809315569,3.48423892565758,15.357223292973,19.9600660132619,9.80028186795452,26.5290607924497,7.45086787554077,22.603743247619,30.1747069368859,12.0911174814911,35.5761723526062,10.7075184713544,59.7993520031781,70.6334187460157,38.4162868292863,106.170355443504,23.0015998084916
"388",2021-03-23,8.35773192228649,11.4882360512914,4.62931018101712,14.5400545542256,3.43961614958313,15.1354537953515,20.3061677636511,9.76991827780595,26.3556889921257,7.49455678104498,22.6829923943453,29.7984903937129,12.2833636761465,36.0038438195131,10.1525617073083,58.9625927495561,69.3026649920477,37.8502786482478,104.243821759373,22.920838635399
"389",2021-03-24,8.27463045022681,11.6124204985537,4.61632867404916,14.5911812348068,3.55076406610995,15.1744203035921,20.1298170286687,9.38905325299917,26.0198892481951,7.65141509455902,22.6225954809317,29.9550029389214,12.6437775230957,35.5090373160472,10.1297648360439,59.1456887693431,67.5224673256983,37.1684594111728,102.394090863438,22.3592123072348
"390",2021-03-25,8.32655713886563,11.7713603775312,4.60332110196575,14.2157587330105,3.52606143909126,14.868591632928,19.8107364269423,9.21020338347006,25.862334378516,7.36578584384543,22.3000334788725,30.4623698780016,12.6547118146733,35.485558557688,9.90361791612911,57.9247019306099,65.7624085249316,36.9245768425313,100.150242604549,22.068982758614
"391",2021-03-26,8.18079338316723,12.1096489326669,4.61041638429487,14.3396383322191,3.39625075022977,15.0869905531427,20.0184756911866,9.17899937315912,25.6508221630536,7.40076090701108,22.0059919642798,30.3608184678359,12.9088750142855,36.3999304606091,9.99693587797006,56.2434426733464,63.9794693632262,36.1284146310075,96.4063016612503,21.513237204103
"392",2021-03-27,8.33760687011041,11.8705843124404,4.50122866307619,14.493613773135,3.38446948524028,15.2237174853606,19.3961017218085,9.28891547045638,24.9345284670985,7.5141099554436,22.2671572921353,30.3342204710841,12.9684156198157,36.5411541804576,10.0316942709824,55.4995368786984,62.0326514325319,35.7757250101238,96.2944369823615,20.9105199301691
"393",2021-03-28,8.45973314355147,11.8630263266843,4.61803152297346,14.5052939515888,3.42109626195686,14.8099384335667,18.8661877929309,9.2666266985549,24.4367412104735,7.41783987576549,22.1132132418838,30.3372085480292,12.6593354698801,37.3165471029395,9.9181060731636,53.1901644456003,60.8702911423134,34.5043384953255,93.4166071959371,20.2794192162892
"394",2021-03-29,8.47769941188671,11.8747313886738,4.63130168800231,14.4552249919807,3.45883674829245,14.3149076466733,19.0298660654545,9.28745706372645,24.0895160588713,7.23116730004652,22.3230699659953,30.145779061768,12.7165419912081,37.9040183147136,10.5297516231152,51.6965892854645,58.7910375291166,34.3042795253012,90.8229381475297,19.0604138202716
"395",2021-03-30,8.24105688391398,11.8662128827114,4.68604716943898,14.5822110607255,3.49271158150227,14.3191952236099,18.7800490809855,9.18616986209453,23.7317018529963,7.49030008317937,22.0913447618041,29.5939002027243,12.7395604693339,39.0434023809715,10.2558365443425,50.096806285431,57.1998675151438,32.5630542179323,88.5106490768201,18.4400379609154
"396",2021-03-31,8.16217954875086,11.7149258008719,4.76980602624632,14.3493469847105,3.5947564952966,14.6251751305566,18.6254689411693,9.24073610183213,23.5999973843899,7.18064958029994,21.8869825683862,29.7717371934285,12.9599667305189,38.7477696005646,10.0840386067413,48.0194231535532,55.4594671809962,31.3993406578864,86.221479886105,17.4774810470502
"397",2021-04-01,8.20090674917419,11.5220927217956,4.82539409363601,14.3329319891793,3.58684290359834,14.3575615882344,18.3726757066038,9.2687173915838,23.7808261430064,6.94933161365488,22.0668364445885,30.2318721155693,13.503524778354,40.1142052720031,10.4917179313826,46.5255037586913,54.0385047905658,30.4552925408705,83.5920712448256,16.87461110663
"398",2021-04-02,7.93771098595629,11.5616802495536,4.78580999273008,14.3808957589056,3.49834861878504,14.6996565938818,18.073514335595,9.20474228434789,23.9488105068155,6.95420918417249,21.999800577756,30.159293531475,13.5862415972062,40.1356267004332,10.3487376625178,45.9202960982396,52.5686441117707,29.452713690762,80.3555380792139,16.2282498671299
"399",2021-04-03,7.74966564286857,11.5138992314781,4.78850168173111,14.2715234426112,3.54841916974142,14.2837212013545,18.4688593430157,9.15234571564937,23.5670540302621,7.01519514788883,22.4112400891148,30.9481249293855,13.7263993553424,41.1700453647565,10.1215471562018,44.5421078868075,50.3056765559315,28.7887130660612,77.9558368565177,15.6071648210045
"400",2021-04-04,7.96965172318719,11.3849579741213,4.80383723120893,14.3260226305041,3.66902821744057,14.2406082929833,17.9258565770008,8.82424410080644,23.5159884903365,7.03992996091548,23.1441985437903,30.4640492816002,14.1537459595573,41.1071947165675,9.73810077898548,43.1876555713551,49.1339352560936,27.5661817268914,74.9700679854967,15.0292163385188
"401",2021-04-05,8.07009621747504,11.5567720335093,4.74544576435542,14.093681288623,3.56234959480928,14.1150809765278,17.8420616308013,9.11267300674431,23.1186701194787,6.79795493939351,22.9271925243667,31.3684803360965,14.3037343854887,41.2925028448957,9.41255663922481,41.4652791501516,47.023649302771,26.44699593054,72.573772810844,14.6933445818166
"402",2021-04-06,8.16705389044518,11.4862080690825,4.69442362199664,13.9992217156434,3.58726910052787,13.9866068604134,17.7585809741864,9.38789807760506,22.9806831269692,6.72879359449459,23.2057918317597,31.6290332855656,14.766479919358,41.4003196411459,9.32670935732694,39.9575086810977,45.2078809501175,25.5765395431047,70.3554857491582,14.4615006136984
"403",2021-04-07,7.99402516576259,11.4553427735977,4.73391581986215,14.195334964763,3.45996610943155,14.123342128085,18.0543589347063,9.52357464069557,22.6140968544669,6.55560786754604,23.826509563954,32.418132370099,14.954964119462,41.8369402052144,9.51888445215947,38.6270549615163,43.5571732754778,24.7870934157275,68.3418978372711,14.184449011153
"404",2021-04-08,7.76121467310178,11.3299678729139,4.68645625052814,14.2725589164399,3.43269527205509,14.1699312384766,18.0590499942301,9.75020663844903,22.4473530538031,6.46396442416089,23.8276455497595,32.9022763018269,14.8547598614499,42.6381524740572,9.66417826115675,37.7574413195598,42.1104184703738,24.3487165986218,66.1044805119139,13.3707703592575
"405",2021-04-09,7.53779254073743,11.281584070704,4.66462667556298,14.0707609484826,3.34144143988241,14.5276449962065,17.9267963516866,9.42068088808138,22.5313377254484,6.40464375209276,24.3816448256089,33.4692450300158,14.7937284732951,43.7076097006755,9.54688016476735,36.688477414578,40.7335683895973,23.7534208062755,64.2474598233269,12.811853642233
"406",2021-04-10,7.53433742172343,10.9594541946444,4.78764010041254,13.8767712216657,3.34839149352696,14.3098039957857,18.4431870573938,9.42068088808137,22.7669350887056,6.30620135921701,24.13642319089,33.4874851209576,14.8671941611343,43.8206487445702,9.64176913621899,35.2508510535561,40.1267912372769,23.5714836985286,62.4126777485953,12.1772777643445
"407",2021-04-11,7.49974721924308,10.8460802982866,4.58112717577097,13.6064303272242,3.30531226657152,14.5173610649735,18.3557102495499,9.74694827553071,22.8448631939091,6.25182415080751,24.6517233838564,33.7676760947504,14.9806736492829,43.8701931036396,9.7165968636324,34.4916090339375,38.9235147436611,22.8588023253625,60.4865158010445,11.9454423840225
"408",2021-04-12,7.56148810140889,10.6411375401648,4.51090067528949,13.6482879879782,3.25063436820765,14.8249965012476,18.6450561083616,9.65528544565292,23.2478796030018,6.2824466414343,24.3943075883016,34.5759064603522,15.2740969252787,43.4340323886919,9.88421969247997,32.8413587378781,37.1627417583794,22.351607883998,57.6991713545351,11.4435503122938
"409",2021-04-13,7.38839076429063,10.5564789919654,4.4837220856037,13.3971093979931,3.36372773457777,14.868591632928,18.8776927602559,9.84002266020566,22.8637698527449,6.41056441172051,23.9608296253597,33.7764129795574,15.2669533036779,44.3318900824986,10.0407557349401,31.9320934758434,35.3037511285982,21.3000843601616,55.7603115463858,11.0022085850978
"410",2021-04-14,7.22076419502764,10.3636563341698,4.43298300243594,13.2849425611175,3.33887686450097,14.6593930710865,18.0961912149585,9.57387706653099,23.0767398584932,6.25725230809722,23.875286344605,34.5563795418939,15.4225820818881,44.0439926631148,9.77632811001624,30.5981923485686,34.4002180225649,20.2110698319015,54.4621657667045,10.7367287266653
"411",2021-04-15,7.13320223987498,10.1402047362462,4.50605649361368,13.3629712982202,3.31177397018215,14.902319697722,17.7134905344367,9.80563424582841,23.4121684093898,6.41635935344473,24.2387490228752,34.2593686843932,15.4677034907901,44.0479499151903,9.78192465572373,29.9421943083669,33.7164555521484,19.5043224376034,52.158646215177,10.6347308381548
"412",2021-04-16,7.04093755269887,10.1750744978674,4.46357069184741,13.4318924365461,3.28359766685835,14.8501517222162,17.9971705595115,9.45012084317536,23.077068648199,6.58960086091508,24.5034810381365,33.5399643530562,15.5100474046263,44.4291189329837,9.90091451679528,28.8798129105782,32.5555678801645,18.7484957729947,50.0052247270223,10.2746578410184
"413",2021-04-17,6.96955729019957,10.2822692077039,4.43048063746241,13.458614910884,3.34306779885606,14.3939168487822,18.3426743879867,9.21345615653662,22.7853570648047,6.5803764782371,24.3005331864743,33.2292704409721,14.9642246386603,44.4946858312528,10.0808451247654,27.2857563574844,31.1645807568464,18.3541548429777,48.2294629220563,9.71567676489909
"414",2021-04-18,7.14656265358767,10.1879352950898,4.33617314397375,13.2957754817058,3.26101677189279,13.7886350838651,18.2264820186564,9.17159893493602,22.9350263156327,6.42629281693564,24.1962805829979,32.4729512664006,15.1858210582623,44.4548243712094,9.30640431173949,25.9885762162916,29.1040992602417,17.5308611810715,46.4917734658509,9.319259291918
"415",2021-04-19,7.25193761287039,10.1816356295914,4.21094969779661,13.3502808323024,3.26101677189279,14.0861881344501,18.0264509013495,9.28994913908891,23.1104637700176,6.38737904864829,24.0120681536115,31.9765957690619,15.0664994313876,44.0584507792593,9.6452930268019,24.4137480479749,28.1329877545916,16.4350996346235,43.8713958633641,9.06599932439883
"416",2021-04-20,7.09125234954847,10.1640932585641,4.15711597622994,13.1470680324544,3.16174045169425,13.7941459920081,17.8207500508007,9.22100895633658,23.0002888840926,6.13561305815901,24.1968306831712,31.4038313686117,14.9992266308664,43.7974693609931,9.48394805301141,23.3756517288823,26.6366494467679,15.2331053958147,41.8764850482941,8.7752403813229
"417",2021-04-21,7.04856740122897,10.1498610910176,4.10464562451869,12.8560764331339,3.15159309056055,13.7545447034789,17.5445029866341,9.00770798566466,23.4347004500844,6.2242817909734,24.5157290256871,30.3789104067524,14.7251287605128,43.3361444503767,9.33028051259893,22.7491208621344,25.5120559735981,14.8002903265443,39.3864963375774,8.06345924526192
"418",2021-04-22,7.01307266029046,10.0542270160414,4.11698310120579,12.7710497308612,3.20128829414292,13.5628395730375,17.1621488121928,8.75111202026467,23.5097752776942,6.15302684611392,24.2521118995509,29.9963809040502,14.4534371047302,42.9994345106211,9.26675211843444,21.507378821,24.371650410877,14.2639186411028,37.3603984855622,7.80895919761398
"419",2021-04-23,6.93930100372134,9.92508765180529,4.04689322255809,12.6158029786855,3.22949894303105,13.5228684021428,17.0971764649226,8.59520135206726,23.3607129192,6.02130277478422,23.9285975577903,29.3524121453543,13.90935322289,42.8685528068087,9.29169061983114,20.5939577000148,23.0951293566414,13.4968514846982,35.7143156696303,7.3586258907489
"420",2021-04-24,6.90747902779658,9.88834754231565,3.96531835624014,12.1983175760148,3.35691063894044,13.3980777596759,17.0362998028896,8.45058966619769,23.5644637243728,5.84337025991961,24.0775473571144,28.1044437073136,13.5416162921011,42.1811974768733,9.17974388525787,19.5271885777241,21.6107033666191,12.9431207596932,34.1419738005875,7.1069947938633
"421",2021-04-25,6.9119251593271,9.81544863274073,3.9886635930912,11.9690789629704,3.41161368883597,13.152982288162,16.8954259603404,8.37100538397545,23.188971410171,5.99482515753463,23.1814224374279,28.0062880676214,13.3304732456951,41.8976544018677,9.28317963589472,18.4156183713716,20.6391618046858,12.2284504333133,32.4865741499469,6.74906243488679
"422",2021-04-26,6.86100267902979,9.5933959141115,4.02273381453096,11.8520242891065,3.28140203431859,13.2435505954073,16.8635592218733,8.35270895659488,22.5085012898571,5.84066998947261,22.9463979798541,27.4995024561556,13.0733754989424,41.1953836870196,9.23775456800274,17.5456369220385,19.6426831161122,11.6509052759861,30.3869806619546,6.45463738330822
"423",2021-04-27,6.71501754303488,9.43126573298702,4.00841770009608,11.7490813850575,3.2671130250208,13.0451363730088,16.8260180494947,8.01432081554206,21.9193402271718,5.86176931533243,22.0024774171584,26.8397014082408,12.5382282780372,40.0271936860966,9.22484198762283,16.7353994200915,18.6678826798863,10.905782583107,28.3374724305115,6.18243479545074
"424",2021-04-28,6.54702227669927,9.14946624975948,3.94554527607282,11.3581638756758,3.23433435676417,12.7704857077803,16.5561976841251,7.98532604836931,21.9944577755285,5.59016994374948,21.6478803987475,26.3501792265379,12.2418434280769,39.3882522338738,8.83596969775828,15.4319271317616,17.8313934887322,10.3284800430654,26.7395306615505,5.77792133902842
"425",2021-04-29,6.33578356741211,9.03893235076411,3.87650614106062,11.3794958720721,3.1619476714899,12.4505882100568,16.2262382987508,7.66498348852016,21.2378667047176,5.58645726745469,21.3468007263209,25.85230380712,12.4946627510923,38.4075564521285,8.5210660324613,14.468494868161,16.8072714918276,9.85417899928756,25.3276004341114,5.46574560330061
"426",2021-04-30,6.44103692993237,8.98504612653678,3.92288994179056,11.194817287123,2.96265184055039,12.2070156524249,15.8567700703665,7.67946574323429,21.1895472717151,5.53355985207428,20.7019334263909,25.1022922132721,11.824716247619,36.498370144439,8.21216288648986,13.4610317212315,15.6059634034557,9.64195746464378,23.4897284733136,5.19855749222801
"427",2021-05-01,6.28650951622947,8.8554796599487,3.77473641555486,10.9850294886986,2.81219097218079,11.5762035078138,15.5309328935261,7.3975107499026,20.3293863807367,5.46901736069949,19.5197279666731,24.464730772173,11.4458934599692,35.9648537041807,7.71437620536836,12.5724835951374,14.4200381414197,8.88974127857498,22.5561763991595,4.97868895895295
"428",2021-05-02,6.09824760437831,8.66784849121008,3.71366499889811,10.7713930212052,2.82546564035662,11.8428351117553,15.598625889149,7.54369984870868,19.9546016812636,5.57523520575153,18.9113944167646,23.7763473568743,10.736030171481,34.42641455389,7.38437543702133,11.8400208509107,13.5413948690672,8.66021795337739,21.239523152604,4.71327911331379
"429",2021-05-03,5.95196216181481,8.55096645981774,3.62426350879978,10.5498634595555,2.8325080316952,11.4549087662124,15.3327602102588,7.44746115401776,19.7670309094193,5.33438614865763,18.1596995483378,23.1626333729775,10.3228735928884,33.4896634056953,7.04212066174914,11.0097612939609,12.8952450054274,8.01146639199092,20.0183509560603,4.42690636901211
"430",2021-05-04,6.06281676237056,8.35788290210824,3.58425757663907,10.173271353063,2.73188131512163,11.0059958406518,15.4647121432481,7.21785242921926,18.785501370163,5.38601648023632,17.4965110824841,22.898428828888,10.2378684319415,32.115737310333,7.05284084252791,10.4685242512973,12.2198353098559,7.37282807001492,18.7472956383047,4.28585974455534
"431",2021-05-05,5.8835265682681,8.23751083317269,3.45413295672859,9.96639503864099,2.61217550988918,10.9268478895378,14.8817095045488,7.04017352129026,18.506484515861,5.27113779842514,16.5919866627184,22.3273333738259,10.0669088196243,30.6742130594637,6.92120176764035,9.82228811173853,11.2898668614825,7.25602120655666,17.5367070383809,3.88192928838226
"432",2021-05-06,5.9351817652308,8.16614463040433,3.35311335432155,9.96337294819099,2.47342643640068,10.3657231650886,14.7391673969582,7.16764755465586,18.0984651563355,5.12437891448898,16.0315906160291,21.2511258756227,9.79054892764347,29.4288204475269,6.80056030515203,9.41553735853669,10.7581291937771,6.77023587107569,16.8084381710497,3.66313987584422
"433",2021-05-07,5.78205944366961,7.85490185314997,3.24069048035874,9.40502332962107,2.41138917190032,10.2684600739745,14.3532347004041,7.23593190697745,17.4799390209343,4.92233055924028,15.3956206061626,20.9884532431987,9.10827852319839,27.9228242947819,6.51411317327734,8.79133095725556,10.2325384802599,6.20181425068504,15.8519714862221,3.54169362734836
"434",2021-05-08,5.51248915673739,7.80240519031564,3.20244028383141,9.15121655809725,2.27103747248622,9.97470652366255,14.1211687691709,6.95870141457651,17.2886487772529,4.92000479551887,14.349280265588,20.197051280529,8.5548584913637,25.8510007837782,6.33756916075406,8.23520453601487,9.77084310589419,5.91279069052846,14.6435779439316,3.42032070864707
"435",2021-05-09,5.20063611786854,7.60068990483972,3.09763314758042,8.86258511025789,2.17736219144688,9.90899519987048,14.217528522354,6.92788148268534,16.9583327013882,4.64023784629982,13.8352731403229,19.394001783425,8.14616802794785,24.8174087590422,6.03021343921972,7.71325968705838,9.32931368054478,5.80020204389468,13.7194205416993,3.40624426605022
"436",2021-05-10,5.10486029499015,7.20032260299002,3.11398633089243,8.68639841565603,2.12835247282645,9.98223731076331,13.5794763389684,6.78116693244654,16.4681047463544,4.48556402657328,13.5248740813847,19.1216440057452,8.35369414270496,23.1708889596718,5.8334508925578,7.43404331437476,9.0072800417218,5.36526735121373,13.1263094584883,3.18686268138431
"437",2021-05-11,5.01910253235471,7.05265965793224,3.024582403622,8.52744504715512,2.08792625480979,9.72327595700527,13.0337880000263,6.60142978236289,15.9360755771645,4.40569527902604,13.0602240680136,18.3689993419162,8.27073854032272,22.4611535897644,5.52013511891805,7.01595280414571,8.53507469211606,5.02487562035121,12.1356654123291,2.9282834135377
"438",2021-05-12,4.92146579260867,7.02003801817356,2.95009327048233,8.39882842201128,1.98291618870285,9.62041938461117,12.9689668635908,6.39481743181794,15.4524664973097,4.27030572370842,12.4667612804336,18.048038877315,7.8070881017315,21.7085776559164,5.338246609048,6.56010670644922,8.0014744734955,4.82038315385821,11.1161762760402,2.93510540696582
"439",2021-05-13,4.74576791330413,6.83828659863257,2.79203027141051,8.09554617931793,1.86944352493372,9.36134007120078,12.3987255418341,6.41341909159572,15.4062499565244,4.26757441153926,11.989014404406,17.1431189075225,7.82543975991445,20.9342793322346,5.04589289404322,6.10307299645023,7.57866041922977,4.40154447325027,10.5332509226734,2.91544915064557
"440",2021-05-14,4.68682905282552,6.69527539473343,2.72615483999062,7.86732666154991,1.78567181875782,9.15449528650364,12.183806068528,6.17091945447194,14.8376762265009,4.14843748990892,11.3930638385288,16.7008176783154,7.69573071690421,19.8782732293179,4.89697547758599,5.88212334110736,7.2467233975087,4.14849370253831,9.70502447189084,2.69603296530291
"441",2021-05-15,4.6166335511842,6.55880945819389,2.66540248452711,7.68656034767195,1.73957899147533,8.915758001468,11.9770871786069,5.9542364832752,14.2510889291063,3.89879690211617,10.6089710951533,15.936948191798,7.67987744362356,19.278802320614,4.72610933629932,5.52064307848279,7.16666545542625,3.89863758254085,8.92577027488384,2.51545224562105
"442",2021-05-16,4.41609611803024,6.47551514113216,2.69800576695864,7.46774958376095,1.77654346294319,8.69741695725777,11.6835379187573,5.7601821339898,13.9807670899167,3.73257267383129,10.3018179898739,15.5213243959835,7.26228471612322,18.5114921618517,4.81131177532751,5.29915972112561,6.96723357940582,3.58553953401716,8.11711155522702,2.37697286480094
"443",2021-05-17,4.3350985204182,6.31113503202961,2.72942858264864,7.29989094932704,1.74581725582949,8.27926389013022,11.3018011784203,5.23077674702611,13.6028571597328,3.65010992562358,10.1147564791134,15.4707415126304,6.64768391007223,18.1746312725109,4.51287074704516,5.03300047188553,6.6506461152282,3.45651558654087,7.74910277064384,2.08266655996585
"444",2021-05-18,4.17729342849881,6.13715213807206,2.72038955005262,7.22553811680725,1.64047544880263,8.04889038863993,11.0186741352223,5.22113036917884,13.6400266051336,3.61954144152454,9.80270119021426,14.9184826417017,6.21171199055933,17.519671106195,4.45307345287281,4.78434948556227,6.14866601386024,3.25384388070479,7.1192959623828,2.02962434947948
"445",2021-05-19,4.04755276610498,5.84642529110829,2.66375410195799,7.0585821683383,1.61206473184329,7.89729598980672,10.8105014229262,5.04325426488165,13.344234227022,3.37016686402291,9.65616502049514,14.3022942793727,6.10974392676846,16.7169813601072,4.2331128613968,4.65025200930014,5.72707386018375,2.82577423018896,6.53068478415549,1.98867889564907
"446",2021-05-20,3.91537927413757,5.78558793353446,2.57154181280577,6.85285948546095,1.56023158519245,7.51301454258853,10.2107423461401,4.96734880834973,12.7643515076227,3.30787603996093,9.3755031592123,13.8444715759874,5.95128198687719,15.8670346947988,3.95678620213114,4.463305249476,5.6018830539382,2.61459246346347,6.10367461042936,2.01230589126007
"447",2021-05-21,3.72353840927229,5.65257144835361,2.47348530111063,6.56299264290154,1.5329935289001,7.42054390724067,9.8483877229088,4.93305666002064,12.1132770744123,3.22025269735812,9.06304345639173,13.3891165281331,5.77230046919962,15.5791048151415,3.9360783364955,4.14306649717332,5.34503274077905,2.33582827921917,5.77817823799163,1.93063299205209
"448",2021-05-22,3.52499455938507,5.57856924815525,2.40609005117612,6.39267292121067,1.52131434634227,7.18220155693152,9.51845997243848,4.80685774121799,11.9338418345805,3.16178961669604,8.85412885937502,13.2616834776551,5.67968084833689,14.8080319700792,3.96459644669264,3.82260954715493,5.32676027243577,2.18388987817609,5.61421187701355,1.80814131084935
"449",2021-05-23,3.41161368883597,5.38929314239185,2.40700765377368,6.2218055363071,1.52644193945922,6.85340322777444,9.32577497450863,4.88659984290625,11.6240956106457,3.00799118581436,8.48273082144972,12.4322793764359,5.48070000783182,14.0534799050626,3.64289338560948,3.84364329120172,5.23257525029502,2.09579191476635,5.29432184042489,1.61782067918543
"450",2021-05-24,3.31293148999347,5.21689994524575,2.35710039030881,6.18101963767422,1.47171146150705,6.52411244613982,9.12511626849654,4.5633402321188,11.4416423514379,2.85394043289502,8.29809722819433,12.0133031555323,5.15951671482103,13.4898390826984,3.3731142968314,3.70369325808712,5.01458809375207,2.00464304802626,4.85951064923208,1.47457621030586
"451",2021-05-25,3.23227042994567,5.25886468210273,2.33508968563049,6.0519802620776,1.42984485455173,6.41828315911369,8.73800863609977,4.48358536473971,10.9120556969623,2.81656561047927,7.98810276860287,11.3690720869813,4.89614023217383,13.017765740178,3.35419064514789,3.55589299614035,4.62864721057892,1.95635982119854,4.47589027457108,1.38603526289918
"452",2021-05-26,3.1006790365983,5.215453120153,2.25674912116727,5.91408392339542,1.37788455513021,6.13354468234889,8.25631071766722,4.39730986163181,10.174552530917,2.70856678322769,7.71172496677087,11.0307557707208,4.45307345287281,12.3129973937527,3.20007528912025,3.27070328828526,4.45040377381648,1.90061667623958,4.40594413832041,1.26682427747498
"453",2021-05-27,3.0055963073984,4.94137535708112,2.21844489025041,5.83060230342078,1.29443281421428,5.86394086507835,7.97696335985345,4.18070679764156,9.81035450712947,2.54390460066488,7.36686311932815,10.4897686760414,4.00312192268735,11.7383544375625,3.0417724333011,3.18175953679721,4.27563957204066,1.74243902332334,4.44796301693258,1.23585749583032
"454",2021-05-28,3.00731553227625,4.8678625500828,2.15620664839496,5.741374555412,1.23255129824589,5.64820127479568,7.91004704836009,3.97707551218601,9.21260468315074,2.59781220604714,7.26244854260788,9.74206307618509,3.68270472597936,11.1991928939238,2.99752029185116,3.05652478314834,3.91152144312159,1.69115345252878,4.2441135705822,1.27573508221731
"455",2021-05-29,3.15285560005655,4.65511246605652,2.05195919386365,5.60238662600188,1.22217135946873,5.40975342310215,7.67851115827032,3.91300941235511,8.97613433802776,2.3700086529566,7.00891757973371,9.26209677367141,3.29006219100824,10.7556067030302,2.89507674569676,2.99572612232827,3.76727272041725,1.75908356822523,4.04158075510066,1.27254665926244
"456",2021-05-30,3.03313097649774,4.61899303984935,2.00073999268605,5.48601738163859,1.15687009600675,5.10614358708817,7.35399143229597,3.78430808131698,8.48728169776896,2.28857348300325,6.76243429166435,8.76591778957769,3.15919571237331,10.4366876801168,2.57108920548432,2.68781974842064,3.5742132001323,1.66282891483159,3.95425008693178,1.2326293035621
"457",2021-05-31,2.96674442310638,4.64124640494496,1.87359272012221,5.25017780719922,1.17183410763261,4.87338837628584,6.97233288978129,3.59964942661269,8.27104291438706,2.19057323801582,6.45338614546001,8.10781198043304,2.97090792060185,9.88618304048906,2.55690733775178,2.46471981166217,3.33082197062527,1.5116216457831,3.96421492858296,1.23465582248657
"458",2021-06-01,2.98358732025403,4.57398645951383,1.78386348796015,5.12825153620445,1.20138482059283,4.77284952545045,6.82740257535221,3.59510937044473,8.02941159844754,2.18885050414423,6.13709137469408,7.68440752282175,2.87704095624142,9.42748396426587,2.45252361863051,2.43384341115036,3.142053468673,1.45236875482778,3.79267385890219,1.18789467125667
"459",2021-06-02,2.90964167991963,4.49777164474304,1.73850453547008,4.86966182101608,1.18243020206325,4.58459578572839,6.6225909251904,3.40705513476932,7.60272021024949,2.06221809812274,5.66505091800849,7.26527396798381,2.82613893378435,8.55367627113269,2.32939598679479,2.41337419394507,3.09432444161888,1.4700658998834,3.57692255996688,1.12908978828081
"460",2021-06-03,2.88482428710371,4.42362337756635,1.64915043387025,4.77029440437477,1.17570015869734,4.51229079022873,6.28833919859157,3.33112066479164,7.11130400972936,1.97220048675208,5.14722278894399,6.82261217443934,2.80636227962416,8.09410740341032,2.25896324263772,2.27180407385848,3.05161330282852,1.35502536876621,3.68026833260837,1.08512672071053
"461",2021-06-04,2.87050552777786,4.45617081385029,1.69221681760091,4.67771796955559,1.15304613833185,4.24582220221708,5.97131776096944,3.18803705231191,6.88940534702853,1.86688343832463,4.86261277241155,6.46986562561877,2.64409255909,7.55023824531224,2.12559261429076,2.29397989311153,2.88963665535998,1.35779002426738,3.61833438891432,0.894077737112383
"462",2021-06-05,2.90970005965177,4.33850617516887,1.70296642348594,4.58980614666636,1.08260127858967,4.01446287920374,5.66578152128315,3.13596498801177,6.66270458395942,1.69125382665431,4.75204642976815,5.67503115270534,2.50059481323706,6.93150821018173,1.97429194229442,2.21415898254845,2.81336097932704,1.40751332142897,3.56806582758783,0.891277173498794
"463",2021-06-06,2.6865587835562,4.19706746218101,1.66333315429259,4.55622684759049,1.00076410419945,3.75852939457396,5.75520132138373,2.91375516057929,6.46481985422637,1.63517050452703,4.51860125341117,5.25223388070792,2.497827729657,6.44619196415887,1.83867500077559,2.11601039694988,2.92871025367823,1.45123869504641,3.7255662321317,0.855040203733135
"464",2021-06-07,2.52437941800422,4.12666187751709,1.59226880719899,4.49159525293986,0.976786550804578,3.71797020820982,5.61743318211758,2.80558611400055,6.36832439151427,1.58533553284933,4.13031335370115,4.95067881224011,2.43255238881525,5.87892160304534,1.69490260030163,2.06700266085944,2.86571871438911,1.29397642946075,3.51772298511409,0.815475321515004
"465",2021-06-08,2.46555538028503,3.8791156413724,1.54574655988049,4.5370715043858,0.933754205196578,3.60082818929674,5.17163407829484,2.67821573182088,6.12744030500159,1.53723224998625,3.94179846438766,4.66670207629409,2.4043882150925,5.89452200343831,1.56805748720026,1.97341708718659,2.90471061381336,1.31315459866689,3.52931916238812,0.788986691902975
"466",2021-06-09,2.36638884400531,3.78892354940409,1.49217994398185,4.35608942256588,0.950572996573973,3.59650417067144,5.13363094375381,2.55453213538742,6.07604981417263,1.47393913396881,3.85597337082686,4.33434947435641,2.29115802946946,5.69646665067049,1.55007627760348,1.86543393075177,3.01970093717904,1.27469359063267,3.66571957465379,0.85
"467",2021-06-10,2.43018461794445,3.63722306681197,1.48291408772056,4.23870372116837,0.943397984593229,3.5341150428081,4.98578225470768,2.44617993947631,5.86163036726253,1.36372261438997,3.59615516145656,4.07909967204085,2.2416478599236,5.57673206381661,1.47520655648457,1.88265105635643,3.0143148060546,1.14127122105133,3.47410060303383,0.789679523604354
"468",2021-06-11,2.42117099055751,3.61159341275537,1.44167592380905,4.11152139926958,0.917500082569059,3.50957684481044,4.64929158135998,2.2797341793879,5.5426625083759,1.23182952475256,3.48210774682515,3.99778716305293,2.25184173416269,5.2299445549251,1.4377836734819,1.77829799246358,3.06163253020345,1.01542786548331,3.48962748728285,0.758287544405155
